AREA,PERIMETER,CODCOMP,DEPTO,LOCALIDAD,SECCION,SEGMENTO,ZONA,CCZ,ASENTA,TOT_VIV,VIV_PAR,VIV_CO,VP_OCUPAD,VP_DESO,HOG_PAR,TOT_POB,CAT_POB,ED_0_5,ED_6_14,ED_15_24,ED_25_64,ED_65,CODSEG,CODSEC,CENTROIDE_LAT,CENTROIDE_LONG,CENT_X_SEGUN_ARCH,CENT_Y_SEGUN_ARCH
306624.418896,2330.869134,116009033,1,20,16,9,33,18,NO,18,18,0,14,4,15,39,2,5,4,5,21,4,116009,116,90.0,-57.0,567582.7654503084,2052270345.5701923
10668.523465,416.463239,103101001,1,20,3,101,1,1,NO,1,0,1,0,0,0,7,2,0,0,0,7,0,103101,103,-34.9098307789,-56.2133880488,571859.0799707975,6136673.979451311
314738.013025,2690.512061,113036061,1,20,13,36,61,18,SI,224,224,0,212,12,212,846,6,139,206,130,351,20,113036,113,90.0,-57.0,567341.1986701583,2051770344.4775748
260319.536361,2721.697218,113036058,1,20,13,36,58,18,SI,146,146,0,138,8,138,585,6,102,139,119,216,9,113036,113,90.0,-57.0,567425.6221946493,2051619814.8942294
426757.721717,4149.723385,116009034,1,20,16,9,34,18,NO,6,6,0,5,1,6,15,2,0,2,3,10,0,116009,116,90.0,-57.0,567562.0917519629,2052033187.725083
62195.938112,1118.152098,113235018,1,20,13,235,18,17,SI,69,69,0,69,0,70,281,5,35,83,52,102,9,113235,113,90.0,-57.0,3975718.5714527536,2014867060.3560326
50385.726920,1191.278458,116213027,1,20,16,213,27,14,SI,26,26,0,24,2,24,65,3,9,12,7,33,4,116213,116,90.0,-57.0,190133093.2166064,2051417077.4379086
79056.279687,1293.197014,116213011,1,900,16,213,11,14,SI,30,30,0,30,0,31,127,4,35,30,21,33,8,116213,116,90.0,-57.0,569075.5768843653,2051520013.1901038
43224.783664,931.181532,116213020,1,900,16,213,20,14,SI,14,14,0,14,0,15,75,3,13,25,12,22,3,116213,116,-34.8569969919,-56.2475261452,568784.4210887426,6142557.082020712
38350.193565,970.664867,116014012,1,20,16,14,12,14,SI,29,29,0,29,0,29,116,4,18,24,25,46,3,116014,116,90.0,-57.0,190133093.21659672,2051417077.4378045
26257.399154,804.885455,113235019,1,20,13,235,19,17,SI,61,61,0,60,1,61,250,5,46,74,40,85,5,113235,113,90.0,-57.0,568623.0958064371,2051649042.0808446
62107.988068,1119.481870,113033012,1,20,13,33,12,17,SI,46,46,0,43,3,43,166,4,27,41,35,58,5,113033,113,-34.8594123768,-56.2482007498,568720.7446136418,6142289.685915432
44122.283284,865.577295,113235017,1,20,13,235,17,17,SI,2,2,0,2,0,2,15,2,3,6,1,5,0,113235,113,-34.8552895469,-56.2497288753,568584.4803490514,6142747.941639062
155949.053060,2830.631765,116213019,1,900,16,213,19,14,SI,109,109,0,106,3,115,416,5,72,97,74,167,6,116213,116,90.0,-57.0,28551292.091781843,1749618372.5626907
21972.940311,640.617664,116021005,1,20,16,21,5,,,,,,,,,,,,,,,,116021,116,-34.8641589411,-56.2427512684,569214.9061491269,6141759.5562498765
38505.714341,912.992010,116021003,1,20,16,21,3,,,,,,,,,,,,,,,,116021,116,-34.8662329444,-56.2425858658,569228.2865952333,6141529.44102081
233909.789714,2397.653689,113033005,1,20,13,33,5,17,NO,5,5,0,4,1,4,13,2,2,4,2,5,0,113033,113,90.0,-57.0,568880.9863250193,2051183652.7750716
31897.248823,702.391520,116023014,1,20,16,23,14,,,,,,,,,,,,,,,,116023,116,-34.8716192243,-56.2440371198,569091.1321705068,6140933.119331742
107584.214555,1588.256663,116023009,1,20,16,23,9,14,SI,27,27,0,27,0,27,109,4,18,29,28,28,6,116023,116,90.0,-57.0,189988102.95997155,2051064854.5057628
94044.460607,1255.569461,120001001,1,20,20,1,1,,,,,,,,,,,,,,,,120001,120,-34.8727951988,-56.2418141609,569293.3166135269,6140801.172015087
823484.938027,11741.870773,125001001,1,20,25,1,1,1,NO,21,0,21,0,0,0,142,4,1,1,51,89,0,125001,125,90.0,-57.0,573124.665033939,2050313903.4497042
3225.741693,234.787989,117006047,1,20,17,6,47,11,SI,7,7,0,7,0,7,34,2,6,8,5,15,0,117006,117,-34.823599095,-56.1582375659,576977.6661375402,6146195.9201428285
1564.450079,186.763805,117006029,1,20,17,6,29,11,SI,8,8,0,8,0,8,53,3,9,14,11,17,2,117006,117,-34.823540126,-56.1578799988,577010.4207225689,6146202.18521765
2293.346863,206.431991,117006030,1,20,17,6,30,11,SI,11,11,0,10,1,10,41,2,9,7,7,15,3,117006,117,-34.8235479117,-56.1575812649,577037.7328581266,6146201.092452826
3442.794098,233.954465,117006048,1,20,17,6,48,11,SI,20,20,0,19,1,19,82,3,16,19,16,29,2,117006,117,90.0,-57.0,576968.3356813751,2052799326.4949517
12447.177260,449.199260,111008003,1,20,11,8,3,9,NO,35,34,1,28,6,28,96,3,6,9,8,43,30,111008,111,-34.8414751734,-56.1506463786,577655.0977049175,6144207.658464324
1798.561645,178.972465,101003801,1,20,1,3,801,1,NO,8,8,0,6,2,6,11,2,0,2,0,6,3,101003,101,-34.9062734147,-56.2019765043,572904.7226218678,6137060.234204146
10158.203980,441.249589,101003800,1,20,1,3,800,1,NO,33,33,0,22,11,30,61,3,2,0,8,36,15,101003,101,-34.9060031275,-56.2015123153,572947.3693709724,6137089.8704502145
10629.593750,412.471188,105102800,1,20,5,102,800,1,NO,13,13,0,12,1,14,41,2,3,3,1,27,7,105102,105,-34.9070274777,-56.1873000725,574244.863915122,6136965.824279959
15902.165343,875.999491,107010801,1,20,7,10,801,,,,,,,,,,,,,,,,107010,107,-34.9143364999,-56.1788357327,575011.5000697986,6136148.954674949
13096.169293,562.442302,107105001,1,20,7,105,1,2,NO,172,172,0,128,44,141,256,5,13,12,62,117,52,107105,107,-34.9053444542,-56.1839226103,574554.9433124947,6137149.958981842
491.753328,109.165799,107205500,1,20,7,205,500,,,,,,,,,,,,,,,,107205,107,-34.9057404994,-56.1830207567,574636.9781254182,6137105.366247882
4932.074095,303.936395,107205800,1,20,7,205,800,2,NO,103,103,0,94,9,95,170,4,6,9,19,111,25,107205,107,-34.9056475481,-56.1822794386,574704.7887005857,6137115.121508894
5922.726412,311.743518,108002800,1,20,8,2,800,1,NO,75,75,0,60,15,74,181,4,13,23,29,98,18,108002,108,-34.8854128174,-56.1932592892,573719.7520810157,6139367.252809274
1023.132963,157.388104,108002400,1,20,8,2,400,,,,,,,,,,,,,,,,108002,108,-34.8857334615,-56.1927618918,573764.9186257748,6139331.32786601
628.483203,123.378688,108002401,1,20,8,2,401,,,,,,,,,,,,,,,,108002,108,-34.8864983445,-56.1904546538,573975.0719695232,6139244.802396677
1506.665235,160.261851,108002801,1,20,8,2,801,3,NO,6,6,0,6,0,6,20,2,0,4,3,11,2,108002,108,-34.8861648403,-56.1903894955,573981.3250984604,6139281.739213458
2698.278603,444.602663,108008800,1,20,8,8,800,1,SI,9,9,0,9,0,9,21,2,2,4,0,12,3,108008,108,-34.8897130217,-56.1953553119,573524.3828433424,6138891.909512815
20276.609804,611.651079,108008801,1,20,8,8,801,1,NO,2,2,0,2,0,2,4,2,0,0,1,3,0,108008,108,-34.8896316973,-56.1947603764,573578.8188059608,6138900.491328166
9106.159563,472.909759,109004400,1,20,9,4,400,,,,,,,,,,,,,,,,109004,109,-34.7973984767,-56.2569308485,567973.6655170682,6149172.7504487345
13877.682911,524.492285,109004801,1,20,9,4,801,12,NO,25,25,0,25,0,25,80,3,10,9,15,38,8,109004,109,-34.7971510296,-56.2563118287,568030.4959194307,6149199.771982033
112320.984375,1351.328520,109007800,1,20,9,7,800,12,NO,1,1,0,1,0,1,4,2,0,0,0,2,2,109007,109,-34.7918110394,-56.2452678143,569045.2431350129,6149784.41511779
36226.470625,761.622911,109007804,1,20,9,7,804,12,NO,52,52,0,40,12,42,142,4,8,30,23,68,13,109007,109,-34.7914461231,-56.249337057,568673.2712056265,6149827.673496738
31811.232500,714.418504,109007803,1,20,9,7,803,12,NO,76,76,0,68,8,68,200,5,15,42,33,73,37,109007,109,-34.7902627689,-56.2506958223,568549.9433886032,6149959.830885291
69164.392876,1105.606694,109008800,1,20,9,8,800,12,NO,82,82,0,77,5,77,246,5,11,38,40,128,29,109008,109,-34.7944754249,-56.254541148,568194.6791156669,6149495.283894915
585.772737,123.761411,109012400,1,20,9,12,400,,,,,,,,,,,,,,,,109012,109,-34.794061517,-56.239407679,569579.4669959997,6149530.801058126
10349.848763,572.047501,109018802,1,20,9,18,802,12,NO,10,10,0,8,2,8,29,2,2,7,2,11,7,109018,109,-34.8054795951,-56.2351353017,569960.667470372,6148261.612567693
1489.142123,216.336650,109018500,1,20,9,18,500,,,,,,,,,,,,,,,,109018,109,-34.8046954478,-56.234418235,570026.9207728823,6148348.0714059025
4683.145637,283.620245,109018801,1,20,9,18,801,12,NO,2,2,0,2,0,2,3,2,0,0,0,3,0,109018,109,-34.8034405802,-56.2359408726,569888.7031631303,6148488.292547803
19342.563544,620.009521,109018800,1,20,9,18,800,12,SI,70,70,0,67,3,67,311,5,57,76,55,110,13,109018,109,-34.8030282227,-56.2370070445,569791.5256751437,6148534.763181164
8691.181451,375.162508,109018010,1,20,9,18,10,12,SI,26,26,0,26,0,28,105,4,15,20,11,51,8,109018,109,-34.8041646626,-56.2367896036,569810.4573454391,6148408.58526465
2661.701352,225.227081,109019802,1,20,9,19,802,12,SI,11,11,0,11,0,11,36,2,7,3,5,17,4,109019,109,90.0,-57.0,569941.9205268056,2053417259.7229164
2405.949177,209.082725,109019803,1,20,9,19,803,12,SI,7,7,0,7,0,7,21,2,4,3,3,11,0,109019,109,-34.8081049211,-56.2348314537,569986.2409406503,6147970.262214197
20909.724712,580.992798,109019800,1,20,9,19,800,12,SI,61,61,0,58,3,58,195,4,18,41,25,104,7,109019,109,-34.8066117333,-56.2353586823,569939.2784101937,6148136.21850788
33058.275738,800.936645,109021006,1,20,9,21,6,12,NO,85,85,0,80,5,80,211,5,10,28,32,100,41,109021,109,-34.8015702253,-56.2252497394,570868.245779948,6148688.21174022
329.930104,81.847247,109021403,1,20,9,21,403,,,,,,,,,,,,,,,,109021,109,-34.8027720335,-56.2236939962,571009.5256679973,6148553.83638486
3576.851604,465.922791,109021402,1,20,9,21,402,,,,,,,,,,,,,,,,109021,109,-34.8016628561,-56.2239387564,570988.0876608795,6148677.013015072
21332.595017,668.955246,109022004,1,20,9,22,4,12,NO,11,10,1,8,2,9,41,2,0,3,12,13,13,109022,109,-34.8058247327,-56.2229964563,571070.7111953907,6148214.809953047
671.029794,226.975076,109022404,1,20,9,22,404,,,,,,,,,,,,,,,,109022,109,-34.8045507714,-56.2232483455,571048.7642578413,6148356.265776533
3983.648438,514.711299,109022408,1,20,9,22,408,,,,,,,,,,,,,,,,109022,109,-34.8056065188,-56.2223142756,571133.2975143589,6148238.525797683
13479.376700,503.412756,109025800,1,20,9,25,800,12,NO,28,28,0,25,3,29,96,3,6,11,18,49,12,109025,109,-34.8099792484,-56.2260148366,570791.0681775797,6147756.222890279
550.046244,104.771364,109025400,1,20,9,25,400,,,,,,,,,,,,,,,,109025,109,-34.8093553892,-56.2261194962,570782.0289436904,6147825.480378083
35581.058591,756.610267,109026800,1,20,9,26,800,12,NO,121,121,0,113,8,113,403,5,35,71,67,209,21,109026,109,-34.8120336677,-56.2279688486,570610.5918068333,6147529.772007873
13067.221842,466.457439,109027803,1,20,9,27,803,12,NO,31,31,0,28,3,30,92,3,9,10,12,50,11,109027,109,-34.8143548156,-56.2210734849,571239.2629764028,6147267.491783351
18908.909497,551.621057,109027802,1,20,9,27,802,12,NO,49,49,0,43,6,43,115,4,9,16,14,63,13,109027,109,90.0,-57.0,571096.5764149007,2053212234.160772
32897.833741,801.667763,109027801,1,20,9,27,801,12,NO,24,23,1,20,3,20,69,3,0,10,6,36,17,109027,109,-34.8182557147,-56.221328823,571212.5528059995,6146835.07721728
29588.221009,715.037609,109027800,1,20,9,27,800,12,NO,64,64,0,58,6,61,185,4,18,25,27,89,26,109027,109,-34.8169408739,-56.2234498122,571019.7042266623,6146982.391640273
41455.455112,887.996120,109030803,1,20,9,30,803,12,NO,82,82,0,67,15,67,215,5,12,34,39,87,43,109030,109,-34.8107007291,-56.2112585819,572140.1215687912,6147665.705361569
13826.606379,477.029124,109030802,1,20,9,30,802,12,NO,24,24,0,20,4,20,43,2,1,4,5,19,14,109030,109,-34.8096722461,-56.2130749411,571974.8837650948,6147781.064583565
52071.113873,989.355457,109030800,1,20,9,30,800,12,NO,82,82,0,70,12,74,230,5,25,35,32,104,34,109030,109,-34.8119494651,-56.211873396,572082.8004962362,6147527.666765343
17583.314557,535.504160,109030801,1,20,9,30,801,12,NO,24,24,0,21,3,22,82,3,7,13,15,36,11,109030,109,-34.8107733566,-56.213917553,571896.8574503269,6147659.559357618
9307.762648,414.985423,109031801,1,20,9,31,801,12,NO,18,18,0,17,1,17,60,3,4,11,12,25,8,109031,109,-34.8072105752,-56.2098911814,572268.2369596065,6148051.76711585
14365.101109,501.304032,109031800,1,20,9,31,800,12,NO,36,36,0,34,2,34,118,4,12,19,16,58,13,109031,109,-34.8064775641,-56.2110975947,572158.527413511,6148133.9233929
18404.068524,596.103622,109031803,1,20,9,31,803,12,NO,55,55,0,51,4,51,198,4,24,34,40,80,20,109031,109,-34.8081189658,-56.2100903657,572249.2251083759,6147951.173292007
16266.181476,528.129169,109031802,1,20,9,31,802,12,NO,42,42,0,40,2,43,148,4,15,25,19,70,19,109031,109,-34.8071918215,-56.2116383075,572108.4467962994,6148055.103456461
4274.015582,281.664515,109033801,1,20,9,33,801,12,NO,24,24,0,24,0,26,73,3,2,4,12,39,16,109033,109,-2.65472217107e+12,-114.451849328,190885789.78122073,6148338.9065154195
3596.046918,281.038403,109033800,1,20,9,33,800,12,NO,23,23,0,19,4,19,57,3,8,6,8,24,11,109033,109,-2.65463683531e+12,101.616786424,190885025.11105293,6148338.906934695
41254.359375,872.635937,109034803,1,20,9,34,803,12,NO,14,13,1,11,2,11,42,2,4,8,3,21,6,109034,109,-34.7876417711,-56.2232170629,571066.1339134604,6150231.38507116
6425.716946,538.071452,109034804,1,20,9,34,804,,,,,,,,,,,,,,,,109034,109,90.0,-57.0,571172.2269647863,2053978362.7830887
3509.454127,327.363825,109034802,1,20,9,34,802,12,NO,13,13,0,9,4,9,38,2,12,7,3,15,1,109034,109,90.0,-57.0,571169.8941262062,2053978576.5028825
9345.395507,412.399094,109034801,1,20,9,34,801,12,NO,4,4,0,4,0,4,12,2,1,0,4,7,0,109034,109,-34.7921527591,-56.2226996618,571109.5983321862,6149730.768477941
14303.740622,491.968276,109034800,1,20,9,34,800,12,NO,47,47,0,35,12,36,108,4,8,22,16,42,20,109034,109,-34.7915938148,-56.2236840734,571020.018927697,6149793.449899809
,12413.447886,109039800,1,900,9,39,800,12,NO,28,27,1,22,5,23,92,3,17,20,17,37,1,109039,109,90.0,-57.0,560819.8317220918,2056716655.4689233
918002.839565,5420.739184,109043800,1,900,9,43,800,12,NO,23,23,0,21,2,21,78,3,2,14,15,38,9,109043,109,90.0,-57.0,563785.7067144573,2054461149.298192
949923.484375,5100.131070,109044800,1,900,9,44,800,12,NO,9,9,0,7,2,7,28,2,4,8,4,10,2,109044,109,-34.7855667785,-56.2877114659,565167.2054955622,6150505.240637768
12139.594897,503.329088,109046800,1,900,9,46,800,12,SI,25,25,0,24,1,25,89,3,15,20,14,35,5,109046,109,-34.8114006806,-56.243414531,569198.4173054791,6147610.726851708
21002.086349,801.445465,109046801,1,900,9,46,801,12,SI,40,40,0,39,1,39,167,4,31,47,23,64,2,109046,109,90.0,-57.0,569208.0923006557,2053263093.4271505
423.205653,105.373661,109046803,1,900,9,46,803,12,NO,1,1,0,1,0,1,2,2,0,0,0,2,0,109046,109,-34.8122314885,-56.243069704,569229.2614354936,6147518.355632016
2691.928288,219.204307,109046802,1,900,9,46,802,12,SI,7,7,0,7,0,7,22,2,5,4,4,9,0,109046,109,90.0,-57.0,569208.0922919209,2053263629.20324
16980.229397,520.349613,109047846,1,20,9,47,846,12,SI,55,55,0,52,3,54,199,4,22,33,35,99,10,109047,109,-34.8102130415,-56.2342394752,570038.6037422571,6147736.066729528
9730.528143,395.390835,109047032,1,20,9,47,32,12,SI,28,28,0,28,0,28,120,4,20,23,29,44,4,109047,109,-34.8103132427,-56.2324723436,570200.1489691606,6147723.720132453
25982.947993,989.766963,109047017,1,20,9,47,17,12,SI,56,56,0,52,4,53,227,5,41,59,32,89,6,109047,109,90.0,-57.0,569941.9205585704,2053416439.2559028
15480.316617,547.287024,109047845,1,20,9,47,845,12,SI,49,49,0,48,1,48,167,4,18,40,33,72,4,109047,109,-34.8094778878,-56.2327970332,570171.1595062024,6147816.584898671
1934.156247,359.899205,109047401,1,20,9,47,401,,,,,,,,,,,,,,,,109047,109,-34.8103401806,-56.2275579645,570649.6178754901,6147717.284261564
14330.915759,602.598266,109047003,1,20,9,47,3,12,NO,42,42,0,41,1,41,132,4,13,26,16,68,9,109047,109,-34.8099839512,-56.2276522067,570641.3020558178,6147756.8551088665
3168.618630,738.236527,109047402,1,20,9,47,402,,,,,,,,,,,,,,,,109047,109,-34.8122129506,-56.2295074609,570469.7134594377,6147510.971704206
17191.485018,750.938292,109047835,1,20,9,47,835,12,NO,48,48,0,46,2,48,155,4,12,19,29,73,22,109047,109,-34.8110546383,-56.2292526235,570494.0080515951,6147639.24524756
18815.336070,669.519071,109047006,1,20,9,47,6,12,NO,48,48,0,47,1,47,155,4,17,25,19,73,21,109047,109,-34.8128093925,-56.2306164966,570367.7711535685,6147445.606730714
1469.316568,216.681244,109047403,1,20,9,47,403,,,,,,,,,,,,,,,,109047,109,-34.813745109,-56.2309111284,570340.0283241416,6147342.045790973
2346.586742,203.715221,109047841,1,20,9,47,841,12,NO,11,11,0,11,0,11,56,3,6,19,11,19,1,109047,109,-34.8116368394,-56.2310755605,570326.7806065483,6147575.960298095
2007.013856,183.279853,109047840,1,20,9,47,840,12,NO,15,15,0,15,0,16,55,3,7,10,8,26,4,109047,109,-34.8113928123,-56.2307669822,570355.211582722,6147602.805707197
1985.791953,180.308289,109047838,1,20,9,47,838,12,NO,12,12,0,12,0,12,58,3,6,11,9,27,5,109047,109,-34.8119483591,-56.2305771095,570372.1056558015,6147541.064511195
2274.235210,193.223073,109047839,1,20,9,47,839,12,NO,12,12,0,12,0,12,41,2,4,6,5,24,2,109047,109,-34.8116795311,-56.2302822757,570399.3006324285,6147570.669751729
8117.742923,401.072661,109047848,1,20,9,47,848,12,NO,35,35,0,35,0,36,125,4,13,33,16,58,5,109047,109,-34.8143493364,-56.2319849269,570241.3050062647,6147275.791364042
2057.940861,249.706397,109047837,1,20,9,47,837,12,NO,8,8,0,8,0,8,39,2,6,7,7,15,4,109047,109,-34.8110626264,-56.230648248,570366.3521228118,6147639.338836463
1898.589700,183.267815,109047836,1,20,9,47,836,12,NO,12,12,0,12,0,12,49,2,6,9,14,18,2,109047,109,-34.8108264271,-56.2304326684,570386.2707040114,6147665.381285059
5813.774288,507.342066,109047406,1,20,9,47,406,,,,,,,,,,,,,,,,109047,109,-34.8159322249,-56.2328918566,570157.0151992894,6147100.889316618
7866.940309,383.943332,109047814,1,20,9,47,814,12,NO,13,13,0,8,5,8,31,2,4,7,4,16,0,109047,109,-34.8150606309,-56.2354185674,569926.6627370855,6147199.309524001
60501.966198,1033.860265,109047807,1,20,9,47,807,12,NO,4,3,1,2,1,2,17,2,2,1,0,7,7,109047,109,-34.8150680903,-56.2339230669,570063.4339385106,6147197.439152036
32015.109032,719.728668,109047815,1,20,9,47,815,12,NO,7,7,0,7,0,7,23,2,4,5,3,11,0,109047,109,-34.8142282125,-56.236036917,569870.8116613689,6147292.052339528
6030.252645,318.314648,109047808,1,20,9,47,808,12,SI,2,2,0,1,1,1,3,2,0,1,0,2,0,109047,109,-34.8134079863,-56.2345250048,570009.7853891001,6147381.958612254
3724.852290,248.015513,109047809,1,20,9,47,809,12,SI,2,2,0,1,1,1,6,2,2,2,0,2,0,109047,109,-34.8128597795,-56.2348208119,569983.1940599164,6147442.959021724
60163.711120,1075.839797,109047834,1,20,9,47,834,12,NO,6,6,0,5,1,5,23,2,4,6,2,8,3,109047,109,-34.8108907489,-56.2372878813,569759.2110256735,6147663.034747752
69509.733232,1431.194491,109047833,1,20,9,47,833,12,SI,9,9,0,8,1,8,34,2,4,12,5,13,0,109047,109,-2.58756487856e+12,-10.9461790983,190269595.26837298,6148013.512239148
34794.040305,743.313260,109047800,1,20,9,47,800,12,NO,1,1,0,1,0,1,3,2,0,0,0,3,0,109047,109,-34.8129704959,-56.2387928671,569619.8097231435,6147433.443812261
3593.561410,238.540472,109047818,1,20,9,47,818,12,SI,3,3,0,3,0,3,11,2,2,3,2,3,1,109047,109,-34.8135190514,-56.23678446,569803.0392932125,6147371.215892739
3315.921651,235.620029,109047816,1,20,9,47,816,12,SI,8,8,0,7,1,7,23,2,4,3,8,7,1,109047,109,-34.8143061105,-56.2374438289,569742.0694875885,6147284.392436097
2420.684932,199.855991,109047817,1,20,9,47,817,12,SI,4,4,0,2,2,2,7,2,0,4,1,2,0,109047,109,-34.8138909172,-56.2370765836,569776.0078455936,6147330.180527042
5362.901272,296.879122,109047821,1,20,9,47,821,12,SI,12,12,0,10,2,10,42,2,15,7,7,13,0,109047,109,-34.8139523287,-56.2378558951,569704.6798080663,6147323.911819787
1559.395130,174.365131,109047822,1,20,9,47,822,12,SI,7,7,0,7,0,7,20,2,8,1,5,6,0,109047,109,-34.813498778,-56.2375726728,569730.9656070091,6147374.012123324
1639.892048,178.087885,109047826,1,20,9,47,826,12,SI,7,7,0,6,1,6,29,2,10,7,4,8,0,109047,109,-34.8132969798,-56.2374123666,569745.7974432245,6147396.279380025
2166.437184,197.892713,109047823,1,20,9,47,823,12,SI,4,4,0,3,1,3,14,2,3,2,4,5,0,109047,109,-34.8130642091,-56.2372451201,569761.2902158281,6147421.976520285
1661.039538,185.880191,109047819,1,20,9,47,819,12,SI,5,5,0,3,2,3,9,2,2,2,0,5,0,109047,109,-34.8131900294,-56.2365294843,569826.6372192951,6147407.525807733
1902.167101,192.170362,109047824,1,20,9,47,824,12,SI,8,8,0,8,0,8,29,2,7,5,10,7,0,109047,109,-34.8128186271,-56.2370967461,569775.0677632726,6147449.107487812
1430.625860,171.342421,109047825,1,20,9,47,825,12,SI,4,4,0,4,0,4,9,2,3,0,1,5,0,109047,109,-34.8125779221,-56.2369842741,569785.5576176747,6147475.722552857
3063.210373,226.781645,109047810,1,20,9,47,810,12,SI,6,6,0,5,1,5,16,2,2,5,4,5,0,109047,109,-34.8131579879,-56.2352665457,569942.1744444809,6147410.199588226
4030.181538,259.441082,109047820,1,20,9,47,820,12,SI,7,7,0,6,1,6,28,2,7,6,5,10,0,109047,109,-34.8129362904,-56.2362876761,569848.9674783761,6147435.496223851
2330.057338,228.800159,109047813,1,20,9,47,813,12,SI,2,2,0,2,0,2,7,2,1,0,2,4,0,109047,109,-34.8127715081,-56.2358636635,569887.8875292669,6147453.474751923
905.089274,142.257993,109047812,1,20,9,47,812,,,,,,,,,,,,,,,,109047,109,-34.8124829245,-56.2359892612,569876.6437733531,6147485.565047197
7622.065469,353.518796,109047811,1,20,9,47,811,12,SI,5,5,0,5,0,5,16,2,1,1,5,9,0,109047,109,-34.8123142937,-56.235449328,569926.169712982,6147503.889477445
3231.998363,234.402659,109047827,1,20,9,47,827,12,SI,10,10,0,10,0,10,36,2,11,8,3,14,0,109047,109,-34.8123754305,-56.237503932,569738.1992362919,6147498.539349928
2697.606882,214.152068,109047828,1,20,9,47,828,12,SI,9,9,0,8,1,8,17,2,0,6,3,8,0,109047,109,-34.8121838473,-56.2380920864,569684.5665849224,6147520.193767768
2057.313726,188.406668,109047829,1,20,9,47,829,12,SI,4,4,0,4,0,4,15,2,2,6,1,6,0,109047,109,-34.8119012129,-56.2378362155,569708.2072166093,6147551.359149667
4921.381420,321.982336,109047831,1,20,9,47,831,12,SI,7,7,0,6,1,6,21,2,4,3,6,7,1,109047,109,-34.8113322461,-56.2385137333,569646.7182782751,6147614.925809206
2022.949362,180.947067,109047830,1,20,9,47,830,12,NO,6,6,0,6,0,6,23,2,6,4,7,6,0,109047,109,-34.8118730289,-56.2385354823,569644.2740124825,6147554.9701496735
2597.206558,213.515175,109047832,1,20,9,47,832,12,SI,5,5,0,3,2,3,15,2,3,6,0,5,1,109047,109,-34.8116133125,-56.2389088468,569610.3434558493,6147584.030746806
1689.362731,177.544249,109047844,1,20,9,47,844,12,SI,5,5,0,4,1,4,15,2,6,0,3,5,1,109047,109,-34.8088953938,-56.2374303266,569747.8637197951,6147884.410995287
5022.288381,287.097529,109047024,1,20,9,47,24,12,SI,17,17,0,16,1,16,69,3,13,18,13,21,4,109047,109,-34.8086244959,-56.2369190116,569794.8601410341,6147914.097070545
74614.791589,1116.750459,109052802,1,20,9,52,802,12,NO,118,118,0,107,11,108,366,5,30,60,67,174,35,109052,109,-34.7870822999,-56.2579504318,567888.8501202869,6150317.459678397
41946.073935,827.259696,109052800,1,900,9,52,800,12,NO,4,4,0,3,1,3,6,2,0,0,1,1,4,109052,109,-34.7856522963,-56.2564510148,568027.2061098483,6150475.026040226
,5124.571632,109052801,1,900,9,52,801,12,NO,51,51,0,44,7,44,121,4,9,16,11,66,19,109052,109,-34.7781084436,-56.2610579789,567611.8624355219,6151314.716211543
6747.919039,343.675697,109055806,1,900,9,55,806,12,SI,6,6,0,6,0,6,29,2,7,8,0,14,0,109054,109,-34.7825891733,-56.2332659052,570151.0462872088,6150798.762504613
154475.311328,1986.039944,109055024,1,20,9,55,24,12,NO,3,2,1,1,1,1,28,2,0,0,1,25,2,109055,109,-34.7838050328,-56.2276649171,570662.4732512791,6150660.002152278
,6009.751345,109054003,1,900,9,54,3,12,NO,54,52,2,47,5,50,193,4,19,32,30,90,22,109054,109,90.0,-57.0,570052.279875788,2054371541.1892715
121160.443274,1618.094161,109055811,1,20,9,55,811,12,SI,40,40,0,40,0,40,149,4,37,26,25,54,7,109055,109,-34.7895566963,-56.2355070232,569940.1125256845,6150027.656882284
15869.259274,545.463195,109055809,1,20,9,55,809,12,SI,42,42,0,42,0,43,180,4,24,45,34,70,7,109055,109,-34.7898236314,-56.2332135769,570149.7082218473,6149996.455031069
14743.545169,513.346754,109055810,1,20,9,55,810,12,NO,19,19,0,19,0,22,63,3,6,10,9,33,5,109055,109,-34.7905486531,-56.2314947274,570306.3456922828,6149914.850929311
308235.167458,3168.558988,109055805,1,20,9,55,805,12,NO,99,99,0,91,8,98,307,5,32,44,48,146,37,109055,109,90.0,-57.0,570052.2690844305,2054310096.908903
2571.628830,204.868002,109055801,1,20,9,55,801,12,SI,19,19,0,19,0,19,74,3,23,12,11,24,4,109055,109,-34.7829977535,-56.2319702561,570269.2455245815,6150752.546903958
2890.802705,214.987839,109055800,1,20,9,55,800,12,SI,19,19,0,19,0,19,71,3,14,15,7,35,0,109055,109,-34.7832572045,-56.2314674366,570315.0307163578,6150723.422960235
10341.661776,443.798377,109055804,1,20,9,55,804,12,SI,33,33,0,33,0,33,129,4,23,28,23,55,0,109055,109,-34.7842992194,-56.231589585,570302.9706592542,6150607.9534394285
6458.306953,376.719403,109055802,1,20,9,55,802,12,SI,12,12,0,12,0,12,45,2,9,8,12,16,0,109055,109,-34.7834279726,-56.2321199212,570255.1871562037,6150704.942144588
14319.409564,649.679553,109055803,1,20,9,55,803,12,SI,8,8,0,8,0,8,22,2,0,7,4,10,1,109055,109,-34.7833339647,-56.2328647483,570187.1193466039,6150715.888022515
