GID,COD_RECORRIDO,NRO_SERIE,MATERIAL,CAPACIDAD,POINT,DEMANDA_POBLACION,DEMANDA
25643,CH_DU_RM_CL_02,S/N 657,Metal,2400,"-34.913492805476075,-56.154985551991345",263.856630682866,2.5988139238
25722,C_DU_RM_CL_06,S/N 658,Plastico,3200,"-34.863568427505335,-56.18677135493391",93.1837677089806,9.8116414131
25742,A_DU_RM_CL_16,S/N 659,Metal,2400,"-34.837694132804856,-56.2685444776056",32.5303725338895,21.0792017521
25801,F_DU_RM_CL_08,322,Plastico,3200,"-34.83165559191953,-56.115671126387134",37.9305643779609,24.1041948434
25802,F_DU_RM_CL_08,356,Plastico,3200,"-34.830544270305936,-56.116163035803595",111.727389764004,8.1831833377
29003,D_DU_RM_CL_08,S/N 662,Volúmen,0,"-34.838803398197996,-56.15380997964387",100.716651837532,1
29007,D_DU_RM_CL_08,S/N 663,Volúmen,0,"-34.838164565395154,-56.15532595127084",175.80860299104,1
29173,D_DU_RM_CL_13,S/N 664,Volúmen,0,"-34.819104031394545,-56.167099349191716",81.7057868409867,1
29175,D_DU_RM_CL_13,S/N 665,Volúmen,0,"-34.82044779711821,-56.166888101292855",209.772711115853,1
35253,D_DU_RM_CL_12,S/N 666,Volúmen,0,"-34.8324589916296,-56.173072886411774",75.9275967970753,1
29179,D_DU_RM_CL_13,S/N 667,Volúmen,0,"-34.81901141746029,-56.16478396860077",28.3416217854639,1
29183,D_DU_RM_CL_13,S/N 668,Volúmen,0,"-34.82289337258602,-56.16352093563077",65.9565000398905,1
11837,E_DU_RM_CL_11,E_11_102,Metal,2400,"-34.87069200863726,-56.053485962664716",139.046721905922,4.9315386678
11854,E_DU_RM_CL_11,E_11_93,Metal,2400,"-34.87558849443364,-56.05698587348288",27.2613185261607,25.1533793223
12913,E_DU_RM_CL_11,E_11_106,Volúmen,0,"-34.87514913433027,-56.05150915486294",51.5356175481991,1
12917,E_DU_RM_CL_11,E_11_103,Metal,2400,"-34.87292628651996,-56.05323058798589",55.1613368614601,12.4310672063
13485,E_DU_RM_CL_11,E_11_92,Metal,2400,"-34.87417436222937,-56.05718803011431",67.4131533629241,10.1718173903
29201,E_DU_RM_CL_11,S/N 669,Metal,2400,"-34.868875899718546,-56.05964854172843",59.714253307561,11.4832598204
29263,D_DU_RM_CL_12,S/N 670,Volúmen,0,"-34.83559998775231,-56.16866712170206",51.6191058309319,1
29281,D_DU_RM_CL_12,S/N 671,Volúmen,0,"-34.83570325313057,-56.16969922309707",102.801365695074,1
29301,D_DU_RM_CL_12,S/N 672,Volúmen,0,"-34.835941855987386,-56.17197034481415",131.15759081872,1
29302,D_DU_RM_CL_12,S/N 673,Volúmen,0,"-34.83610752613721,-56.173645660178344",121.676910023287,1
29321,D_DU_RM_CL_12,S/N 674,Volúmen,0,"-34.8362498493066,-56.17506167112439",163.475507520679,1
29322,D_DU_RM_CL_12,S/N 675,Volúmen,0,"-34.83640601881055,-56.17656507012129",108.879975380441,1
29324,D_DU_RM_CL_12,S/N 676,Volúmen,0,"-34.836552815368734,-56.17803436451886",124.817357939555,1
35254,D_DU_RM_CL_12,S/N 677,Volúmen,0,"-34.832156707581156,-56.1704407126579",64.5338807273209,1
35268,D_DU_RM_CL_12,S/N 678,Volúmen,0,"-34.83129748408826,-56.17790342023888",105.036883774731,1
35270,D_DU_RM_CL_13,S/N 679,Volúmen,0,"-34.82248607570456,-56.16895753073532",41.2821713830064,1
35271,D_DU_RM_CL_13,S/N 680,Volúmen,0,"-34.82232948424711,-56.165906965792054",71.8973583722705,1
35148,CH_DU_RM_CL_02,CH_02_88,Metal,2400,"-34.91012782781645,-56.156380402198444",125.660872382739,5.4568639602
35152,E_DU_RM_CL_11,S/N 681,Volúmen,0,"-34.874934644918206,-56.0594845027413",121.915770942137,1
35155,E_DU_RM_CL_09,E_09_57,Volúmen,0,"-34.886078182216174,-56.0832005632208",55.2439870781868,1
35156,E_DU_RM_CL_09,E_09_45,Volúmen,0,"-34.88557425472059,-56.09033702349709",43.4647693563133,1
35276,D_DU_RM_CL_13,S/N 682,Volúmen,0,"-34.821202121595185,-56.16812785355362",40.7323961981909,1
35278,D_DU_RM_CL_13,S/N 683,Volúmen,0,"-34.81952855153757,-56.16877906046432",79.2392439166361,1
35301,D_DU_RM_CL_12,S/N 684,Volúmen,0,"-34.831605267202555,-56.17532693077064",88.458219881591,1
35163,G_DU_RM_CL_07,2734,Metal,2400,"-34.80386706673467,-56.23571357793126",110.217920644141,6.2214409572
35167,D_DU_RM_CL_13,933,Plastico,3200,"-34.8273982961233,-56.177256173845656",154.422929655088,5.9206603341
35171,D_DU_RM_CL_13,S/N 686,Volúmen,0,"-34.82649320945347,-56.175210789758395",72.9244844941007,1
35178,D_DU_RM_CL_02,S/N 687,Volúmen,0,"-34.853351476493984,-56.16605538291992",100.569594631162,1
35314,D_DU_RM_CL_13,S/N 688,Volúmen,0,"-34.82289114459113,-56.1556451791703",111.101672876401,1
35310,D_DU_RM_CL_12,S/N 689,Volúmen,0,"-34.82836683411636,-56.173826108699096",137.595358727235,1
29561,D_DU_RM_CL_12,S/N 690,Volúmen,0,"-34.83316307904724,-56.17180116239843",100.208071015366,1
29562,D_DU_RM_CL_12,S/N 691,Volúmen,0,"-34.83294187406775,-56.16984961039452",90.5348789586858,1
29603,D_DU_RM_CL_12,S/N 692,Volúmen,0,"-34.832564918697784,-56.1744231595728",55.4116440608587,1
24011,A_DU_RM_CL_10,A_10_64,Metal,2400,"-34.84970597966852,-56.23796807790753",104.008290326908,6.592881044
30482,CH_DU_RM_CL_02,S/N 693,Metal,2400,"-34.91524160856377,-56.15392831769028",124.009068825157,5.5295495096
30721,E_DU_RM_CL_01,19803,Metal,2400,"-34.88576224191325,-56.143576204351746",139.399900165109,4.9190443099
31105,C_DU_RM_CL_03,S/N 21,Metal,2400,"-34.86086221584272,-56.19526172725248",34.4431686604536,19.9085714928
31106,C_DU_RM_CL_03,C_03_69,Metal,2400,"-34.86061836531485,-56.19462054322703",69.1055994714893,9.9227022261
31163,F_DU_RM_CL_02,F_02_82,Plastico,3200,"-34.85753475702484,-56.1312062861235",90.394851983333,10.1143560084
31182,CH_DU_RM_CL_01,CH_01_87,Plastico,3200,"-34.91866056680604,-56.156430172083496",50.5890005551847,18.0728163089
31424,A_DU_RM_CL_13,S/N 694,Plastico,3200,"-34.857936082654284,-56.262999833499194",94.4489186760793,9.6802136764
31462,A_DU_RM_CL_13,S/N 695,Plastico,3200,"-34.86204027298686,-56.25634424768396",107.826721014439,8.4792128119
31861,F_DU_RM_CL_01,F_01_88,Plastico,3200,"-34.8724924950856,-56.12684004975722",17.2189703648733,53.0975833579
31901,CH_DU_RM_CL_05,CH_05_39,Metal,2400,"-34.9086933169175,-56.15675529967256",147.550370905978,4.6473233615
31902,CH_DU_RM_CL_05,CH_05_38,Plastico,3200,"-34.90912584340925,-56.157176473911676",205.728932709487,4.4441280195
32203,F_DU_RM_CL_08,188,Plastico,3200,"-34.83398418902733,-56.11165803027969",7.52009219025795,121.5790566331
32205,C_DU_RM_CL_11,C_11_109,Metal,2400,"-34.88399765383924,-56.18159602394292",110.935909568823,6.1811751342
9557,C_DU_RM_CL_14,C_14_87,Metal,2400,"-34.871406545105444,-56.17376485941031",104.071449072531,6.5888799649
9597,C_DU_RM_CL_14,C_14_88,Metal,2400,"-34.87211864100417,-56.17372491047031",91.1607581761247,7.5220335968
32261,D_DU_RM_CL_05,D_05_75,Plastico,3200,"-34.873247012287074,-56.151375679990096",71.6654306040215,12.7576951199
32263,D_DU_RM_CL_05,D_05_96,Plastico,3200,"-34.86787235943694,-56.15206842511653",56.8635630006469,16.0785864627
32265,D_DU_RM_CL_05,D_05_94,Metal,2400,"-34.86636823981564,-56.163100546364085",26.0227205970637,26.3505993986
32343,A_DU_RM_CL_13,S/N 698,Plastico,3200,"-34.86302461867618,-56.26885649817604",87.3684855484072,10.4647082818
32403,CH_DU_RM_CL_04,CH_04_24,Metal,2400,"-34.90807518308104,-56.15067134175424",136.841764610388,5.0110014853
32421,C_DU_RM_CL_06,C_06_86,Plastico,3200,"-34.868655911084424,-56.1939466107487",99.7852343212855,9.1625351236
33903,A_DU_RM_CL_13,S/N 699,Plastico,3200,"-34.86272223987174,-56.255727422125084",25.4025633584139,35.9918682767
34025,A_DU_RM_CL_14,S/N 700,Volúmen,0,"-34.87309499534658,-56.26893870899814",93.4562797781389,1
34027,A_DU_RM_CL_14,S/N 701,Volúmen,0,"-34.868797427770474,-56.27051967522642",114.73135249292,1
34036,A_DU_RM_CL_14,S/N 702,Volúmen,0,"-34.86835619764395,-56.26116108207394",93.9366894388305,1
34037,A_DU_RM_CL_14,S/N 703,Volúmen,0,"-34.868248668396944,-56.26038749143743",87.4095263583941,1
34044,A_DU_RM_CL_14,S/N 704,Volúmen,0,"-34.86633164681194,-56.25341146511164",33.5946832041546,1
34049,A_DU_RM_CL_14,S/N 706,Volúmen,0,"-34.86662974284706,-56.259778454905195",123.367842487004,1
34050,A_DU_RM_CL_14,S/N 707,Volúmen,0,"-34.866827152086664,-56.261140711273626",68.1353271197611,1
34162,G_DU_RM_CL_07,19682,Metal,2400,"-34.795349162231894,-56.23213729926947",52.0236944162489,13.1808071958
34163,G_DU_RM_CL_07,2546,Metal,2400,"-34.796931127084484,-56.2282697406622",604.546076202631,1.1342630656
34741,B_DU_RM_CL_02,B_02_64,Metal,2400,"-34.8912966742464,-56.17050599474493",6.17523832874285,111.0425621182
34941,C_DU_RM_CL_14,S/N 708,Metal,2400,"-34.87128526285565,-56.168759623948475",89.5798872034658,7.6547795172
7763,CH_DU_RM_CL_05,CH_05_35,Plastico,3200,"-34.907557001389414,-56.159991012900136",245.964395126674,3.7171465968
29002,D_DU_RM_CL_08,S/N 709,Volúmen,0,"-34.83969302050789,-56.152758858306264",136.954388396119,1
7723,CH_DU_RM_CL_05,CH_05_53,Metal,2400,"-34.90833792419605,-56.156209650829375",219.079597491367,3.1299778417
29005,D_DU_RM_CL_08,S/N 710,Volúmen,0,"-34.83907617177097,-56.15598433767244",129.009583499782,1
29172,D_DU_RM_CL_13,S/N 711,Volúmen,0,"-34.81918632628451,-56.16800342035401",49.6738739202485,1
29221,E_DU_RM_CL_11,S/N 712,Plastico,3200,"-34.86963076202039,-56.05744272544265",47.0253162201897,19.4424150176
29262,D_DU_RM_CL_12,S/N 713,Volúmen,0,"-34.83563365601003,-56.16898165411026",129.476434868276,1
29282,D_DU_RM_CL_12,S/N 714,Volúmen,0,"-34.83587619284034,-56.171341258553944",159.032512870644,1
29323,D_DU_RM_CL_12,S/N 715,Volúmen,0,"-34.83648171048871,-56.177331885453725",98.9544162346235,1
35251,D_DU_RM_CL_12,S/N 716,Volúmen,0,"-34.832836344723894,-56.17829232487229",104.412251617001,1
35256,D_DU_RM_CL_12,S/N 717,Volúmen,0,"-34.83100034529642,-56.1685428201634",78.539184569386,1
35257,D_DU_RM_CL_12,S/N 718,Volúmen,0,"-34.831061838885994,-56.16954671177397",68.2476368962434,1
35262,C_DU_RM_CL_12,C_12_74,Metal,2400,"-34.884599413502,-56.1741107547551",121.390692518169,5.6488209391
35260,D_DU_RM_CL_13,S/N 719,Volúmen,0,"-34.822078495691734,-56.170002653189556",37.8262961838504,1
35265,D_DU_RM_CL_12,S/N 720,Volúmen,0,"-34.82997490082984,-56.174983302662234",51.5936522843393,1
35269,D_DU_RM_CL_13,S/N 721,Volúmen,0,"-34.82214110053102,-56.16897792907119",37.5706171286431,1
35267,D_DU_RM_CL_12,S/N 722,Volúmen,0,"-34.83164691367286,-56.179429598307486",77.240625196474,1
29581,D_DU_RM_CL_12,S/N 723,Volúmen,0,"-34.832231368870865,-56.16923888069809",93.3247997229744,1
29601,D_DU_RM_CL_12,S/N 724,Volúmen,0,"-34.8323412844632,-56.17150085986569",118.908416870622,1
30021,A_DU_RM_CL_16,S/N 725,Metal,2400,"-34.82959596058614,-56.27571982338492",64.3251357239068,10.6601296367
30081,B_DU_RM_CL_01,S/N 726,Metal,2400,"-34.89878972075243,-56.190688252579726",0.288248589664397,2378.8990139124
30247,E_DU_RM_CL_05,S/N 728,Metal,2400,"-34.895460244007914,-56.119038012919795",102.276127395774,6.704539008
30269,CH_DU_RM_CL_11,S/N 729,Plastico,3200,"-34.89335255311552,-56.140440991512044",195.022510294187,4.6881035061
30328,E_DU_RM_CL_12,S/N 730,Metal,2400,"-34.882483010377555,-56.07351098682741",53.057250400832,12.9240448861
30381,F_DU_RM_CL_10,566,Plastico,3200,"-34.81646294480064,-56.13068401548563",79.3455218917517,11.5228395061
30382,F_DU_RM_CL_10,535,Plastico,3200,"-34.816661385436646,-56.131865132632605",62.7931927065849,14.5602679984
30541,CH_DU_RM_CL_08,S/N 734,Metal,2400,"-34.89504298372151,-56.146423023632195",98.4315951405183,6.9664042804
30621,G_DU_RM_CL_08,S/N 43,Plastico,3200,"-34.805478089319145,-56.25356647785475",49.786178612276,18.3642476641
30623,G_DU_RM_CL_08,S/N 86,Plastico,3200,"-34.790900188538586,-56.254433350632745",15.7412065360737,58.0823148588
30626,G_DU_RM_CL_08,S/N 95,Plastico,3200,"-34.78705612432843,-56.26043584850323",75.0748881124899,12.1783160425
30630,G_DU_RM_CL_08,S/N 97,Plastico,3200,"-34.788141170327236,-56.25789297262405",70.4770658154635,12.9728118461
30683,A_DU_RM_CL_11,S/N 737,Metal,2400,"-34.83516955596802,-56.260286916146626",43.7958793185598,15.6570503066
30881,F_DU_RM_CL_06,927,Plastico,3200,"-34.84252007489609,-56.112013257195756",72.8220530146899,12.5550664453
30961,G_DU_RM_CL_05,19827,Metal,2400,"-34.82207899852621,-56.20923420544561",74.8388036316361,9.1625500735
9933,A_DU_RM_CL_02,A_02_14,Metal,2400,"-34.882342366182414,-56.248470677266866",117.557757973821,5.8329990086
25881,D_DU_RM_CL_09,S/N 739,Metal,2400,"-34.83305250231409,-56.14518229034857",102.524663399495,6.6882861448
23981,A_DU_RM_CL_10,A_10_3,Metal,2400,"-34.84153749594126,-56.24583090765559",72.8555252307045,9.4119736773
23995,A_DU_RM_CL_10,A_10_52,Metal,2400,"-34.84733246147119,-56.24280809173165",130.085735515874,5.2712488652
23993,A_DU_RM_CL_10,A_10_51,Metal,2400,"-34.846227420766844,-56.24334600000097",92.4607440401374,7.4162747968
23996,A_DU_RM_CL_10,A_10_53,Metal,2400,"-34.84808218973249,-56.24344218097446",68.3187016538937,10.0369923478
24003,A_DU_RM_CL_10,A_10_59,Metal,2400,"-34.85013969868898,-56.24168440079882",51.4056974330254,13.3392662673
24004,A_DU_RM_CL_10,A_10_60,Metal,2400,"-34.84914867281429,-56.24089762345633",240.321089013033,2.8533254761
24009,A_DU_RM_CL_10,A_10_63,Metal,2400,"-34.8503012820777,-56.23843819692527",159.041102097116,4.3115539107
24021,A_DU_RM_CL_11,A_11_36,Plastico,3200,"-34.83151529595014,-56.25855584149339",8.15996399451663,112.04531232
25884,D_DU_RM_CL_09,S/N 740,Metal,2400,"-34.833377636612006,-56.148698197047615",80.8375733620593,8.4826183815
25885,D_DU_RM_CL_09,S/N 741,Metal,2400,"-34.83337966260176,-56.14871765765023",82.2655127592812,8.3353797079
25889,D_DU_RM_CL_09,S/N 742,Metal,2400,"-34.833707500212626,-56.15155171165585",71.7431415107627,9.557907157
25890,D_DU_RM_CL_09,S/N 743,Metal,2400,"-34.83318714196684,-56.15226984066725",32.5928446040019,21.0387983634
25892,D_DU_RM_CL_09,S/N 744,Metal,2400,"-34.83293012587182,-56.15254063027494",55.0218826700962,12.462574024
25893,D_DU_RM_CL_09,S/N 745,Metal,2400,"-34.832825054847135,-56.15264942722981",72.5288712082864,9.4543631287
25899,D_DU_RM_CL_09,S/N 746,Metal,2400,"-34.830886487995464,-56.148642476735986",48.3221180285467,14.1904848895
25902,D_DU_RM_CL_09,S/N 747,Metal,2400,"-34.83040653559918,-56.1443410246436",233.223506056298,2.9401594089
25903,D_DU_RM_CL_09,S/N 748,Metal,2400,"-34.830203739552715,-56.14264715577301",54.2896964584362,12.6306524156
25945,D_DU_RM_CL_09,S/N 749,Metal,2400,"-34.82446079179272,-56.14347259406656",95.5023605546161,7.1800768246
26021,F_DU_RM_CL_01,276,Plastico,3200,"-34.86504338384355,-56.12118958732578",54.6971056328687,16.7154313507
26083,D_DU_RM_CL_10,S/N 751,Plastico,3200,"-34.81981933154366,-56.15637446879194",248.552513537481,3.6784408304
26086,D_DU_RM_CL_10,S/N 752,Plastico,3200,"-34.81845789186271,-56.15332746982822",70.1464071792308,13.0339635493
26093,D_DU_RM_CL_10,S/N 753,Plastico,3200,"-34.817542341612196,-56.14589783124899",45.190762294696,20.2316948832
26111,D_DU_RM_CL_10,S/N 754,Plastico,3200,"-34.81099366647445,-56.13806765429823",72.9804546896034,12.5278160868
26118,D_DU_RM_CL_10,S/N 755,Plastico,3200,"-34.81610388882062,-56.139164922116784",80.9924262655323,11.2885334647
26119,D_DU_RM_CL_10,S/N 756,Plastico,3200,"-34.81781381851536,-56.1395411403527",61.4963358364654,14.867320172
26120,D_DU_RM_CL_10,S/N 757,Volúmen,0,"-34.81879913482944,-56.13973772945113",60.945348089794,1
26131,D_DU_RM_CL_10,S/N 758,Plastico,3200,"-34.81216699139904,-56.141909952919065",144.276059325097,6.3370577112
26139,D_DU_RM_CL_10,S/N 759,Plastico,3200,"-34.815573477748266,-56.14261451851814",52.0295939146101,17.5724168785
26142,D_DU_RM_CL_10,S/N 760,Plastico,3200,"-34.81638404230721,-56.14396361989771",43.3525137054578,21.0895663513
26146,D_DU_RM_CL_10,S/N 761,Plastico,3200,"-34.81298035926214,-56.1456159974156",91.9070477564618,9.9479391037
26152,D_DU_RM_CL_10,S/N 762,Volúmen,0,"-34.815565852187206,-56.14753343338618",68.7840960132818,1
26162,D_DU_RM_CL_10,S/N 763,Metal,2400,"-34.817215783146814,-56.148202155873044",68.5656979213667,10.0008357896
26164,D_DU_RM_CL_10,S/N 764,Metal,2400,"-34.8145496537565,-56.14863999536751",164.233754453506,4.1752335748
26166,D_DU_RM_CL_10,S/N 765,Metal,2400,"-34.81337700596916,-56.14882348768889",151.791764975747,4.5174669774
26169,D_DU_RM_CL_10,S/N 766,Metal,2400,"-34.81645235154549,-56.149638413415474",80.4798467857856,8.5203229517
26170,D_DU_RM_CL_10,S/N 767,Metal,2400,"-34.81684180017729,-56.15115578913833",112.235241509806,6.1096165205
26171,D_DU_RM_CL_10,S/N 768,Volúmen,0,"-34.81702063329494,-56.1527974129668",206.926627744642,1
26172,D_DU_RM_CL_10,S/N 769,Metal,2400,"-34.81720956363872,-56.15443683207278",92.7078534815062,7.3965069836
26184,D_DU_RM_CL_10,S/N 770,Volúmen,0,"-34.816216923330494,-56.15401698658307",66.3136305907755,1
26185,D_DU_RM_CL_10,S/N 771,Volúmen,0,"-34.81539155924949,-56.15787257690097",84.0832833141667,1
26193,D_DU_RM_CL_10,S/N 775,Metal,2400,"-34.81361597224157,-56.15569357611843",184.844177103108,3.7096883248
26194,D_DU_RM_CL_10,S/N 776,Metal,2400,"-34.8138404282369,-56.15755984453516",147.695927378663,4.6427433571
29604,D_DU_RM_CL_12,S/N 777,Volúmen,0,"-34.83265574298229,-56.175731518479004",167.331062761841,1
25908,D_DU_RM_CL_09,S/N 778,Metal,2400,"-34.83238364893398,-56.14577637100606",71.9797031669166,9.5264950471
25913,D_DU_RM_CL_09,S/N 779,Metal,2400,"-34.82883761500868,-56.14320286727497",94.0799838243716,7.2886309908
29621,D_DU_RM_CL_12,S/N 780,Volúmen,0,"-34.83273514635693,-56.17681983340763",101.997080258198,1
29681,D_DU_RM_CL_12,S/N 781,Volúmen,0,"-34.83105409185636,-56.174726610668095",30.5024644471993,1
25938,D_DU_RM_CL_09,S/N 782,Metal,2400,"-34.826125978503725,-56.14860938678774",194.766525710977,3.5206988635
29721,D_DU_RM_CL_12,S/N 783,Volúmen,0,"-34.8311721519732,-56.17098663101249",89.6451885753047,1
25949,D_DU_RM_CL_09,S/N 785,Metal,2400,"-34.82523631512043,-56.148773405364935",175.876576710795,3.8988380291
25952,D_DU_RM_CL_09,S/N 786,Metal,2400,"-34.82775187421546,-56.149319977377615",44.8632304254846,15.2845499357
25967,D_DU_RM_CL_09,S/N 787,Volúmen,0,"-34.82748760688786,-56.15366336709883",151.051574894871,1
25968,D_DU_RM_CL_09,S/N 788,Metal,2400,"-34.82755688083148,-56.15445623514932",89.3198948652361,7.6770610484
29781,D_DU_RM_CL_12,S/N 789,Volúmen,0,"-34.830105437153875,-56.177230021052445",149.071507921576,1
25970,D_DU_RM_CL_09,S/N 790,Metal,2400,"-34.82472219420377,-56.15495779251241",67.5538344247981,10.1506345503
25980,D_DU_RM_CL_09,S/N 791,Metal,2400,"-34.82284636238936,-56.144643074681625",89.8765336775988,7.629514153
25981,D_DU_RM_CL_09,S/N 792,Metal,2400,"-34.82277944903469,-56.143335961489775",70.7301326911418,9.6947971059
25993,D_DU_RM_CL_09,S/N 793,Metal,2400,"-34.82150968131533,-56.145848856425694",47.1435929284775,14.5452275297
26001,D_DU_RM_CL_09,S/N 794,Metal,2400,"-34.82179873464445,-56.155142580256616",73.2640630565557,9.3594902754
26023,F_DU_RM_CL_01,s/n,Plastico,3200,"-34.86639832466501,-56.12587449663403",147.613364859841,6.1937868238
29821,D_DU_RM_CL_12,S/N 796,Volúmen,0,"-34.82825039166151,-56.172174049358894",76.3828017126972,1
29843,D_DU_RM_CL_12,S/N 797,Volúmen,0,"-34.828956528865994,-56.168226049030544",145.166313118034,1
29862,D_DU_RM_CL_12,S/N 798,Volúmen,0,"-34.83080052922499,-56.17393368757395",34.1283465137851,1
29901,A_DU_RM_CL_09,S/N 799,Metal,2400,"-34.83326068100069,-56.2433657607403",278.137225137452,2.4653811994
30001,G_DU_RM_CL_02,S/N 800,Metal,2400,"-34.841488094527264,-56.21079312990281",85.1557625562016,8.0524707328
30022,F_DU_RM_CL_10,673,Plastico,3200,"-34.80657625120005,-56.12525209548704",111.385501198874,8.2083009408
9260,C_DU_RM_CL_14,C_14_27,Volúmen,0,"-34.87557390902713,-56.1634160183095",58.150677602765,1
9365,C_DU_RM_CL_14,C_14_36,Metal,2400,"-34.87432473522647,-56.165343453775634",104.629438046293,6.5537414567
9400,C_DU_RM_CL_14,C_14_26,Metal,2400,"-34.874412619946405,-56.162388330219116",62.8485830162367,10.9105767036
9425,C_DU_RM_CL_14,C_14_32,Metal,2400,"-34.87347903101547,-56.16299958200445",103.589621667792,6.6195268857
30142,A_DU_RM_CL_15,S/N 802,Metal,2400,"-34.80206364031898,-56.34783399854592",159.184032632201,4.3076825884
30181,E_DU_RM_CL_08,S/N 803,Metal,2400,"-34.88693542670873,-56.10509610326052",22.0331244493166,31.1219721602
30202,F_DU_RM_CL_07,S/N 804,Plastico,3200,"-34.83609886592904,-56.1468304262007",73.0430619272658,12.5170781476
30204,A_DU_RM_CL_02,12896,Plastico,3200,"-34.87971676300996,-56.25819004245341",127.921681856348,7.1472302507
30205,CH_DU_RM_CL_06,S/N 807,Metal,2400,"-34.90315556533198,-56.152384438789376",78.0822935821752,8.7819434376
30206,E_DU_RM_CL_04,40372,Metal,2400,"-34.891685783246906,-56.1211432303903",172.607733753597,3.9726741717
30223,CH_DU_RM_CL_11,S/N 809,Metal,2400,"-34.89348889376589,-56.14438951145621",96.2815841676897,7.1219672136
25822,F_DU_RM_CL_08,393,Plastico,3200,"-34.83203749638633,-56.11341615266717",152.29815378687,6.0032619671
29008,D_DU_RM_CL_08,S/N 811,Volúmen,0,"-34.8393065288829,-56.15421445150395",108.984238850897,1
31982,A_DU_RM_CL_12,S/N 812,Metal,2400,"-34.8511908377049,-56.27616152603244",143.558076408705,4.7765636241
32002,B_DU_RM_CL_01,S/N 813,Metal,2400,"-34.89697594007661,-56.190092355232025",0.431616619199316,1588.7114981493
