cx,cy
581870.4660845315,6139476.713668148
583899.5548169541,6139424.065342434
581944.2939186521,6139437.903114527
581135.928191279,2050580023.5396776
577722.8354953999,6139472.694954289
579818.3022783275,6139456.214275223
195621715.41076183,6139367.29252715
578265.8785980226,6139466.249062203
582038.536332446,6139423.373435664
587061.1837976704,6139342.449641284
584250.2850393816,6139356.54876473
579354.3847257989,6139454.0683599645
578940.5647114528,6139394.862660782
584861.005341303,6139318.744708567
578475.7146323592,6139464.728886312
580193.3912107607,6139418.711741043
586624.8688737733,6139333.233682334
586038.8100146704,6139292.6935319565
579481.3631630723,6139426.499836253
578175.8587159625,6139428.0804155255
581059.2697581891,6139396.313538607
587709.9336902944,6139351.347272474
578631.0357312902,6139392.74609955
587271.3353515349,6139309.286303034
579048.6825904077,6139418.8269507475
580311.8571453986,6139391.372608506
578461.8728443075,6139438.934421333
587558.2391293822,6139323.6692037545
577810.7056070704,6139427.216224194
577899.6218424131,6139410.005829113
586791.2068268274,6139321.798974353
585159.8656858773,6139296.533474271
579192.5474767152,6139398.745700129
578355.8138399076,2050537735.2663553
582940.8365473442,6139265.526340997
586555.9555310034,6139282.750992152
579303.8708394967,6139403.316451177
585400.253803804,6139303.079784109
579595.7403747166,6139405.007065111
580433.2562302547,6139362.853350395
578080.93367209,6139380.148241402
585923.2933044898,6139247.491545561
586914.4667705683,6139300.083470174
579431.8310807089,6139377.509265034
195619474.57540005,6139313.383932847
580979.707544871,6139371.437869003
586464.7686413784,6139255.594045069
587585.5965774131,6139281.435654681
579668.4225599584,6139355.753177981
580556.4477646796,6139347.819207495
578842.862273512,6139294.374115816
583659.0637896365,6139314.459546602
587443.154575531,6139269.085648469
580873.8102867089,6139334.53901004
579797.8847592566,6139344.693585563
583374.9819612148,2050488602.0391824
580711.1090219367,6139333.887095049
578327.9334467533,2050537724.5746086
584201.3286286967,6139207.930713632
582805.109443568,6139201.242317609
578593.7139360855,6139356.017366305
587102.1090682942,6139240.198224894
584015.753472704,6139257.986069449
579564.6077101759,6139342.3595534535
578523.9697285534,6139360.479648873
581450.6628131699,6139358.070276976
579129.5031063131,6139337.407043177
581939.5666999064,6139326.9306882685
582051.1957673827,6139323.239091249
577979.98281667,6139333.780934075
579923.6874438799,6139279.469708523
582130.8776239168,6139301.29297941
584606.226188077,6139215.250675173
586373.9002866887,6139208.182340088
585821.1834122001,6139202.636574319
586752.0274644381,6139238.173996314
579394.7411465521,6139316.206137782
581468.6097438366,6139277.749420506
579275.1993438851,6139317.079239729
587310.4664405144,6139206.4763397025
578376.1550649207,2050545442.0756953
578231.6451015392,6139324.424887205
582546.8637732039,6139316.601789396
586309.6140399356,6139256.734014558
581076.3714710928,6139276.950281784
582669.4777387163,6139138.499025827
584912.1447935366,6139194.409980592
585196.6406609468,6139200.530858322
579507.8399577858,6139306.639898636
585431.5869751665,6139167.888757941
586246.5772126344,6139194.026620299
585718.877804144,6139144.198532464
580986.9678698579,6139225.512287523
586927.5046292428,6139201.917731425
581344.4175774754,6139251.535355034
582404.2486259792,6139280.665818452
587466.3427947421,6139213.430953613
579077.4630971447,6139250.1245277235
580038.7507206824,6139322.568636523
578615.1608949119,6139259.650460297
578137.4350178132,6139274.515157581
583828.2189888,6139258.263972727
583851.9928171966,6139265.660469399
583888.7663035385,6139268.263880774
586738.7736673931,6139130.49858654
582535.2540726934,6139078.925430534
579211.3594014838,6139257.183457796
583702.8961937369,6139218.60719834
578348.2749190077,2050537521.3780859
580014.9602780332,6139225.29282742
586636.3663134649,6139109.611565643
580132.9397573055,6139228.038543287
580250.2480891604,6139220.137624626
587145.0931690489,6139131.3657224085
586128.7611418666,6139126.490326882
583877.4172454225,6139236.457986143
579368.5077545581,6139230.393008022
580378.3137920545,6139214.440887089
583826.9570750378,6139166.851970685
582211.4263419241,6139247.720856076
587337.3299537912,6139143.387800548
578286.8369454729,6139221.8173093675
580682.5348805991,6139202.133007519
578478.1425398168,6139233.370322035
584288.6937336734,6139088.987975915
579597.3259675958,6139273.452185094
579656.2754395294,6139228.304585718
579781.780336755,6139225.364483092
581701.0378143658,6139246.302233782
579522.2504597951,6139226.772267283
582412.4360353671,6139024.688620887
585119.2699163979,6139051.555195154
580868.0848716648,6139200.793142389
578717.4255207402,6139246.194951231
586301.0959389685,6139061.053765998
578061.1490427637,6139238.266759812
586540.6897620151,6139069.560075835
587321.0992256519,2050431334.1186054
581482.3160791874,6139194.43329728
584656.5798344814,6139090.638988817
584950.2407491433,6139095.6430746745
582137.2009112487,6139194.579745624
582218.8112089052,6139183.610642895
581929.7626457268,6139191.2208441775
582044.0800037646,6139189.793560087
583352.3410193265,2050489968.945305
586878.7166145472,6139121.852064623
585597.0755704059,6139143.368872631
586920.8952822634,6139028.154999717
578175.7005784055,6139174.538692056
579282.9363134501,6139205.378399415
585996.9661561424,6139088.958932748
586442.8364682473,6139029.067750029
582145.3120756769,6139031.429024515
583886.9632511783,6139030.019465524
585570.9788938533,6139045.41973119
583610.5361389084,6139120.685721647
581093.3552658318,6139166.6152204815
585436.5675213373,6139079.916240887
583347.6246996692,6139104.981610285
587175.7650770735,6139064.249766241
583430.7854995992,6139063.704041356
585905.9952569018,6139091.482786042
582249.2755740536,6138982.570416641
579129.3307784772,6139180.5815543085
586370.3780984245,6138984.119419373
579221.7073417355,6139176.166244568
579368.4247158968,6139169.273932969
583750.4625159306,6139066.476959382
579543.0354081161,6139162.160765999
585895.3263154769,6139011.408897502
578827.9702453169,6139169.88310883
578955.9054684215,6139123.932365814
579723.632558137,6139154.686824212
586191.6138877777,6138980.649424313
585485.8682989583,6139072.648112675
579946.0035018353,6139145.624925691
581275.7615047476,6139141.8306726925
579159.311375425,6139117.446960494
583759.8499645415,6139107.631232502
581808.461237618,6139065.669282386
580164.2984552567,6139131.397749764
581948.9766786129,6139079.773011876
579303.2163895564,6139108.268530295
585783.6108422406,6138975.9490597565
579466.8712877685,6139094.597530926
582024.5677333599,6139010.598955238
584703.5541288074,6138989.248256481
581605.4669002669,2050423223.5489554
584378.6502650527,6138976.308741608
579675.4334131383,6139092.777020039
581086.8330377131,6139118.739436131
580345.8456313293,6139125.563249239
585338.3436595125,6138957.311213896
581428.8729507603,6139067.655578775
583513.6250297916,6139000.812662808
586768.0397490478,6138994.131569684
579939.1822731608,6139054.881379073
580075.1240295806,6139031.838617463
583003.612810249,2050427951.4453633
581285.6111382211,6139072.186871012
580208.6612198731,6139021.717540193
586929.8392341728,6138949.860091249
579795.5594111996,6138999.961550234
585240.767440355,6138999.717133702
583989.265655003,6138965.767917842
584113.4829880422,6138920.705950178
580349.2416070866,6139028.170431011
586055.0291164154,6138958.124031788
583604.6055037729,2050396660.3264537
583639.7459960671,2050396687.72023
580551.1421577326,6139027.866342443
583268.9679289189,6139017.280034374
581212.1445264799,6139096.864280608
586707.0549379017,6138928.1582339
585665.6416551851,6138927.673313692
580902.6485952244,2050419683.331943
586602.1804979364,2050315570.1636016
580918.6634835168,2050418723.1257317
580928.9493230263,2050419172.3392453
581161.8686120855,6139007.958909064
583314.9660377571,6138992.40608766
582377.815869505,6138864.013175062
583723.0410734589,6138964.275953448
583718.4857811221,6139021.112237344
584583.1281800527,6138986.639583738
586614.3166845745,6138903.587492431
579066.8465376598,6139002.683623663
579194.7636098749,6139038.228070997
583372.290544355,6138929.079691699
584812.7834761436,6138896.331312554
585149.7147037649,6138962.040056956
579306.1899437334,6139004.783908394
585544.750978141,6138878.800539317
579405.9256397128,2050394327.7593198
579434.6287883718,6138997.744664065
581297.942316042,6138936.313817761
586053.2020391081,6138859.077329459
582876.1117583815,6138831.720294932
585057.6098720654,6138925.928771374
581321.8591726684,6139005.728860564
584378.6219909259,2050392551.310436
583251.5221488526,6138837.804198707
585973.4817234054,6138834.704279479
580009.8851493599,6138963.19960079
581915.7974690895,6138887.752478711
586513.3778942906,6138905.211519729
581803.3915224153,6138933.19276309
581712.9235809433,6138932.168097759
583476.2644550431,6138906.058833474
584378.622000692,2050392330.3499203
581653.2080726015,2050423016.1439965
581602.8481957988,2050422886.0395932
584679.4759494443,6138892.036617578
584240.5580498311,6138866.374404072
586373.0090112379,6138866.473301477
585181.6868928703,6138884.560197554
586293.5936665583,6138836.956318606
585326.9744075342,6138820.604252612
585437.4546164757,6138804.54863202
584952.3153235826,6138797.011197349
579590.3948790481,6138886.015299596
585856.4350238672,6138805.367475301
582022.5161310956,6138862.99227326
586443.2941309181,6138754.427985543
586529.0301185948,6138804.550294857
581053.2839515033,6138840.543254346
579211.768790089,6138894.92479783
582739.4753619769,6138780.916947911
584857.2781920255,6138840.572921026
580630.0956129514,6138876.3944614045
580759.5635664713,6138867.793825219
583615.0612823252,2050396404.544769
583716.6709056703,6138802.916226465
583841.2738263821,6138800.9556272
583979.4767036593,6138791.190214026
580473.5138225373,6138861.825859146
586739.8336164472,6138834.252101277
581166.7250340538,6138841.352638173
580401.6750227209,6138919.676789912
580256.8731478908,6138840.1490759095
582113.2579821991,6138840.767116771
584536.0574165387,6138824.211702132
586626.607959118,6138812.604001783
580161.4520764151,6138886.669275808
579824.2416971448,6138888.026993583
579917.9711444703,6138815.635159317
585729.8896448372,6138776.740277881
580045.9467036857,6138864.61217663
579538.9267735785,6138753.439174594
584096.2564212877,6138763.233014892
584653.8994027952,6138836.3568737665
583364.8302879684,6138785.08501708
583481.6636540092,6138782.808200321
584297.1560339493,6138757.9874437675
584383.2067342065,6138752.893982764
579405.925647949,2050394126.764122
586654.7409687684,6138768.321594037
586702.2101430116,6138799.890755664
582218.6329712145,6138753.621475276
580298.6011111863,6138761.826716047
585065.8799826618,6138715.026894707
579284.6331162221,6138790.422799328
581505.6765281451,6138836.611930969
581654.8267931449,6138835.929041403
581707.9404311142,6138834.998156863
581797.2293358664,6138832.957729823
581310.5516232877,6138824.960941015
585602.8264499083,6138748.511911472
584638.6319882504,6138764.670530372
582584.580669319,6138741.101261992
580871.1933234535,6138708.5488777645
580753.4109367823,6138732.850653822
580519.0937862095,6138760.257221071
584520.8338623104,6138720.058605796
579676.6701558939,6138762.767544887
584196.5452293154,6138746.645914108
580089.4653994801,6138747.071406675
582361.4317019439,6138719.138820686
584719.689442858,6138732.956443547
579420.7206356539,6138755.166621259
586079.4211302057,6138584.236137586
586314.8766436235,6138682.419517735
585471.3500540826,6138718.937290566
586570.4560968606,6138713.622016583
581515.3969869184,6138738.181472893
581650.9875652338,6138741.534141793
581703.8234972518,6138741.038259493
581792.7215764067,6138738.141850371
581911.2194207199,6138733.867120518
581342.7329999881,6138720.292382247
586170.782997949,6138631.637155392
582020.1951644132,6138730.131281008
582111.9139691261,6138726.844969211
586228.4420976072,6138718.458231497
580999.1562790883,6138714.986993622
586001.7462811793,6138687.907633911
579635.9604990118,6138627.740354901
585924.7344674958,6138606.386466676
579972.649885844,6138668.697092475
585335.5946468366,6138700.357129943
581209.406665578,6138685.55904921
585810.8256537638,6138577.045330665
586464.7124972495,6138663.295471009
585565.4383397344,6138637.423049771
582507.9339279609,6138684.164927315
580608.932640889,6138673.086459635
579816.6083587237,6138635.784648092
580311.7862657403,6138663.764201974
582690.2216068716,6138680.167708817
581118.4206171096,6138719.230534652
585339.2024657945,6138661.508509838
583147.1713627016,6138609.202666049
583061.2961913156,6138591.071744266
583242.9077021714,6138594.328461681
579320.8698572199,6138692.288943918
583361.0137717982,6138592.167424501
585708.4824430215,6138563.973392218
583478.1739168866,6138589.4455788275
583595.0274031486,6138586.698180169
583712.1573862557,6138584.409778863
583836.4510769554,6138581.6452184785
581022.675036133,6138632.071820203
585216.2697519016,6138630.9299466
583983.4629571094,6138577.225141296
584122.4974701682,6138576.8188766185
584256.7105403331,6138571.066139533
582967.084328892,6138637.705105566
584385.985449692,6138565.697819101
584609.5831223612,6138626.241866325
584691.9217757558,6138641.397312017
584766.867891444,6138628.631700114
584493.1552662324,6138585.550906674
586341.7504089819,6138615.753656067
580159.6514962248,6138622.568103259
579496.5497870327,6138627.4191927025
585088.6894767483,6138573.715533129
582853.0107577505,6138592.253558015
585387.9571152076,6138578.041308638
580420.6414998417,6138679.181032135
581697.9100909041,6138602.2931336295
581645.5589638148,6138602.49644345
581786.494591239,6138601.0752792405
581534.125009892,6138602.75242242
581906.7429078701,6138625.24644129
582014.3000838341,6138562.358836462
582708.2629979235,6138537.3043416105
582106.0791454897,6138559.789115974
582213.9244548234,6138556.6894451035
580432.541343251,6138641.225346071
580516.8342551768,6138599.007772368
582302.8784401963,6138519.389691726
582405.4710846501,6138564.984731095
582572.2792496334,6138518.466061378
586013.6782186718,6138478.728632162
581371.0266045488,2050284512.533675
586227.471282274,6138548.2239609
584621.4185886368,6138437.945880072
584689.669075555,6138531.03891302
584768.8496198014,6138526.4113719715
585542.0108529567,6138515.348780096
584899.2808758572,6138492.40773424
580331.844063979,6138588.505351739
581214.3777757245,6138573.128086942
580049.8452462866,6138555.805100526
580840.1382916477,6138534.622744006
579852.6340686632,6138530.662875748
581044.9023938294,6138531.009923444
580729.4273708132,6138576.714679866
585337.6003511407,6138472.864634259
585032.0120515425,6138492.092021011
580598.3056407088,6138522.027857268
580376.4800182215,6138517.88973868
585716.5460187723,6138434.6840375755
581363.1705008949,2050298014.0663629
581902.3968311583,6138515.356089206
582950.3989808675,6138473.993787213
584506.384419517,6138411.322072114
580208.459647952,6138526.543819877
586123.5403018032,6138456.0254169665
585130.5380883956,6138482.688870963
585493.8469184049,6138405.285328917
195734958.11663204,6138262.288180965
581419.2488848068,2050253124.5646005
581548.1202627815,6138473.300741405
580894.411913672,6138451.608027427
579911.623791262,6138455.399016775
585874.3669733155,6138365.927553781
581781.9280882742,6138443.290488625
581692.3166573049,6138451.42900815
580648.5841080494,6138433.314213911
581639.8516893652,6138457.4993512
580096.4331539671,6138474.080555127
585167.4789406757,6138361.367155835
581165.7178120681,6138440.93522563
582465.55568911,6138408.30348269
585044.4353873141,6138352.111948855
580251.9955188029,6138450.111016711
583160.0466067151,6138332.607631632
583210.2682510776,6138435.872194848
583335.8313732838,6138423.290854394
580423.7389570286,6138429.916777951
583624.4736063408,6138419.381031668
585956.0275973758,6138396.07929315
583941.9653309997,6138404.088539599
583018.0050377902,6138360.0743685085
585279.5267465767,6138341.060121623
584119.8928327381,6138403.954238363
584254.4916469814,6138400.810765671
582786.3141874856,6138384.915666093
584761.2198782215,6138378.493467772
584385.3645211348,6138394.41122714
584688.7780783748,6138373.780336958
579677.1491234606,6138388.979018108
579767.1415671489,6138362.927137115
581416.348125687,2050252928.4058676
586047.3872790067,6138397.730007876
585653.0411743753,6138336.160020051
584910.7160669931,6138328.388442294
581284.243723759,6138377.44474767
579892.2150194268,2050215600.0851088
581899.0708767257,6138405.092773036
582008.8016621901,6138401.815486137
582100.7173202458,6138399.455557759
582207.9641062471,6138396.003311832
582323.175770501,6138389.285024687
580145.4980755737,6138395.721217582
585399.0622759138,6138183.59848587
585457.1496296729,6138301.008414786
580998.1653756,6138346.583299709
581560.9800968257,6138351.550879966
586017.9783132018,6138371.457641277
580691.2651114031,6138341.397674254
585950.8362215908,6138305.840915242
580299.1889191114,6138362.792999955
580499.6291164224,6138354.052075876
582634.0133382711,6138333.018045711
585794.5365497308,6138271.835293696
582837.3435433753,6138282.4919907125
581648.2935597892,6138330.815355811
584787.8885711223,6138255.129760699
580048.084090772,6138333.154953841
580833.3993715718,6138357.769205763
581748.2820406352,6138318.0204876615
583332.0850723811,6138307.690413027
583858.5925182061,6138282.064637877
582501.743257083,6138296.116266498
584111.104361689,6138271.495861536
584252.6030763468,6138259.812667523
584384.4046486327,6138247.9884824
584500.3694844785,6138250.957760315
580200.8506130187,6138311.048115488
580333.3619156791,6138262.931774201
585664.5024956348,6138186.289338968
581895.8542668713,6138303.359222875
579892.2151293658,2050212770.3942695
582005.1455266129,6138299.742916843
582097.2380132561,6138296.884040191
582204.4126295103,6138294.0566915255
582339.4311730927,6138288.825537286
581152.3930847644,6138328.588383983
584601.9318081121,6138249.608664319
583161.1661557722,6138258.217718381
579925.7805812284,6138250.234209772
579819.9355244768,6138243.027105331
580914.6713538762,6138252.949887799
584688.1383745382,6138250.745099256
581168.8252957476,6138210.49876861
581272.6821745993,6138261.421412251
580547.6250449708,6138261.743962306
580708.8858501128,6138227.802483609
583409.8276342684,6138223.024986067
582668.9766932643,6138227.520399848
580817.0972750072,6138227.838849269
580111.153967429,6138251.721054772
581424.5078025206,6138225.506218359
584905.0446446957,6138203.803842702
585042.7738366601,6138189.776936486
585166.5971692427,6138175.728658529
585280.3044766542,6138162.732484792
585863.6678368805,6138207.179709021
581578.611052293,6138223.886070284
582869.1339879673,6138200.934761998
583002.7895115461,6138244.536522483
582538.984313294,6138190.97000632
581667.78430684,6138212.296327034
581761.2557353966,6138201.813338237
580453.1083371267,6138227.156914444
584623.3864631937,6138099.941063637
584758.3787636427,6138112.28095079
584595.1770569349,6138188.8941791775
581892.89854232,6138201.955823794
582001.6089073222,6138198.001305619
582093.9368145918,6138194.761704361
583856.4053899067,6138180.8232815415
582201.4215689991,6138191.549461331
582358.6044788285,6138184.940558005
583764.7178012434,2050040384.2878156
584686.0897148093,6138106.74583708
581015.3631275938,6138124.518293306
584100.5865849935,6138135.337948922
579918.9399926525,2050110471.492732
582799.2576661156,2050119292.471987
580593.9814934118,6138172.881404451
681067.6834215883,2049027478.9917731
580175.4481907205,6138168.826273754
584497.5126155819,6138138.593163321
585534.6473832328,6137959.657880529
585630.3355568574,6138061.172479719
584247.1616444526,6138107.352330903
583781.0050551604,6138019.896081995
580351.8993805007,6138151.555844029
584383.25383923,6138093.243776722
580508.6361368343,6138160.5156643875
584899.4766666039,6138095.198396859
582695.6670933949,6138140.230898343
583885.3115925739,6138078.522420213
584517.3997066634,6138061.051509797
581572.753237294,6138159.40571903
585041.4912195966,6138064.464253732
580662.9914240125,2050096099.0699291
581328.5720541785,6138154.211913961
582570.405569759,6138089.407627298
579918.9400038592,2050110203.365159
580413.3394361237,6138087.702109089
581675.8603678405,6138146.928642411
581898.0043523835,6138124.297491474
581764.7464916325,6138130.5744956015
582000.0873800205,6138092.355691552
581574.6727034837,6138139.30476742
585164.5926218876,6138022.293560583
581426.0459990565,6138142.19548348
582089.6468299932,6138091.957583838
582194.9947696441,6138049.135207136
582364.2986524479,6138073.740185521
580652.1697703615,2050096801.9789724
581810.1496339319,6138095.503454407
581443.2543038036,2050095608.395688
7137819.306416789,1980784635.0664444
580250.1916540767,6138085.684445494
585277.5079440812,6137986.316019979
580565.2395226705,6138069.560283697
584108.9068029774,6138017.542378089
581871.9998695429,2050077301.5568516
581891.0021156907,6138092.645563719
584306.4627702073,6138031.110601
585402.5571206675,6137902.812474498
584417.5602040049,6138022.56887617
580478.5561333044,6138004.87227129
580186.4299091576,6138047.421555556
584902.7290218874,6137952.9106693845
584775.9660323997,6137986.070258762
585035.322292951,6137923.3312123185
581991.0145579115,6138029.975582006
580085.4892851119,6137985.760166029
580321.7544288607,2050068255.5310843
583910.5202151404,6137940.324872064
584172.6794892926,6137904.047193588
582093.3358556854,6138012.02027136
-8669645.239900181,2147557853.194777
584036.0580764556,6137914.733399663
582149.6430483537,6137965.308333795
585154.6004120754,2050031523.8247828
580244.9578532478,6137961.956491327
580644.508145168,2050109286.690287
580321.754399209,2050067660.171642
585272.6698944622,6137828.543406606
580393.5577358176,2050009220.0852513
583960.9964630145,6137838.74734419
583936.6054393793,6137785.726056343
580720.7691293677,6139922.977636517
587897.2868899326,2050983569.2729557
588013.5302683956,6140420.685705689
587189.1899979833,6141022.840435406
587527.2027125299,6140480.703242116
587535.6820208945,2050942058.6463943
587512.1409827439,6140807.7705182405
587438.30702635,6140774.190042187
587468.1394314884,6140667.813739065
587467.9193793823,6140579.981659931
587533.3568561574,6140696.054972719
587576.3120750969,2050944910.2383237
586889.8103025983,6141103.230086328
586191.7095884079,2051135672.3827262
586010.3382491805,6141151.37070729
586056.2873990096,6140965.879067096
586166.4314801149,2051098333.079847
586196.2774691213,6140945.203618514
586174.6753607189,2051098423.7215078
586240.9302262696,6141034.541807206
586310.719603578,6141035.355289686
586328.9485416254,6140989.001521816
586507.6681044586,6140948.338791994
586401.7314833648,6140945.740092281
586451.0512324979,6140952.909348637
586387.2286051994,2051086662.3464365
586387.2285972161,2051080810.9460535
586544.5838101149,6140940.370400472
586563.9099815532,6140914.907492411
586562.245503929,6140969.813025975
586601.3516254019,6140940.369974802
586154.1820081905,2051100048.5276809
586146.7778996272,6140498.787350106
587394.8655443976,6140107.017386145
587494.2612863244,6139859.587054874
587527.1076395266,6140062.834927484
587583.8821324966,6140042.9869189
587523.2781439681,6140000.347714722
587527.9023884694,6139957.374601894
587567.0960836931,6139990.072273838
587606.9712464381,6139980.361426347
587547.2727661879,6139903.243667989
587555.8976444114,6139949.309502555
587582.6216488078,6139942.957420146
587625.7916268514,6139928.117461413
587647.8275869568,6140037.212364096
587758.765564862,6140015.738123788
586157.1912936385,6140010.595387107
586189.0611273098,6139975.872456309
586133.928866879,6138771.040740011
586181.1454814626,6138783.823345621
584619.4863903881,6137996.933431157
584507.3249077494,6138000.067113027
584401.0321321158,6137994.4655119935
584504.1338567955,6137922.6978911795
579647.8647314518,6139845.373138791
579613.5821756645,6139765.135444313
579472.3556074734,6139947.89077265
579037.7260048394,6140166.927442368
578964.1770596511,6140088.834557695
578871.7351991151,6139192.538945879
579019.8701098387,6139185.414639594
582745.9792265543,6139799.90151172
582836.1511130636,6139899.0021204185
582875.7325488812,6139769.166910686
582787.2983822742,6139429.822680976
582961.253668889,6139491.908003905
582588.8012685251,6139614.809547006
582754.3849518247,6139708.899158206
582629.6243718948,6139376.962995613
582579.5173539611,6139474.405662158
582617.025075878,6139414.871963067
582806.9806922417,6139601.696394917
582786.5922493214,6139652.861840872
582726.9967613348,6139510.468573884
582674.912801992,6139583.200257739
582900.1578253369,6139699.762658624
582937.8780805912,6139563.265364649
582914.3865161866,6139637.422487191
583000.0663935589,6139656.523275244
583121.4156026898,6139738.9081477
582993.3182599441,6139718.141250262
583181.7478172743,6139941.077670915
583127.5523169264,6139885.49894173
583054.8060546538,6140220.080095158
582983.9080528626,6139939.905388221
583207.1344346902,6140100.655776753
583067.8417115618,6140045.697345458
583106.7188333436,6139980.273724923
582555.7629996786,6140177.72210494
582346.2981876298,6140267.572373374
194477313.43884826,6140173.7470403705
194477368.41500354,6140283.126933567
582379.251797134,6140352.206682212
581878.7117221721,6140124.73958448
581973.6279200952,6139980.644435227
581785.4203668619,6140050.574018389
588053.5699557059,6139639.630180803
587932.3651551388,6139508.643282618
587841.3475114248,6139791.6067858515
587536.2206896344,2050626749.2540498
587575.1358936272,6139889.629068319
587619.2025101171,6139860.6202551965
587634.4325408732,2050944753.387572
587682.4528911229,2051024267.3793778
587445.3029197565,6140984.597280563
583302.135499692,2050489995.5915442
583176.6822432099,6138945.825348909
583775.2114166806,6139476.248654286
583806.0250019778,6139381.539587276
583829.553245702,6139319.361071435
584123.2699238777,6139662.730518857
584140.2327934864,6139615.003181762
583886.1422725902,6139566.468419798
583907.2806177534,6139500.912717748
583953.6049791154,6139758.103770318
583991.9920853325,6139685.080525131
583742.6041247236,6139628.318897297
583747.7277448229,6139545.15407546
583655.4287535632,6139503.540095532
583714.4770956612,6139399.514979584
583494.2555332008,6139497.763988889
583324.7763534037,2050490250.7535539
583366.5294504482,6139500.130977871
583003.6127199056,2050429850.262742
582458.9523710744,6139759.254920682
582498.1757704279,6139707.26688888
581271.6900985467,6140663.334515392
581357.040758864,6140545.766127967
581648.7434967927,2050787556.5853002
580368.0505425537,6140764.618787807
580398.5190770798,6140740.580859161
580597.6583546146,6140000.309263988
580665.7144152167,6139984.34533564
580644.5463230816,6139959.870756872
580643.7250727183,6139925.290107841
580687.2416481524,6139940.571722107
580681.7378603178,6139907.9627196435
580643.0702091426,6139887.251733117
580598.5349566381,6139949.978583263
580594.7213519115,6139903.446536033
580592.1731238445,6139863.953816922
580589.3283189312,6139837.499805037
580584.4259924315,6139804.189955412
580639.9986276304,6139852.9557047365
580632.3761707904,6139799.937310811
580536.2310786138,6139892.625171082
580555.0387188025,6139882.998876733
580800.6587319457,6139806.098344255
580874.8809743047,6139796.809909712
581113.4552986614,6139895.40333003
581125.1386252991,6139836.818412163
581191.1294766914,6139889.558601051
581168.2002741607,6139989.296731485
581203.4069663808,6140053.624365896
581203.8060139093,6139981.690455658
581161.320859299,6139843.235951392
581190.6939095613,6139845.118174307
581028.2793840822,2050743456.231967
581050.2419576052,6139800.877444289
580977.0944946655,6139706.112104092
580969.6492579749,6140075.974036859
580908.8800164867,6140066.761589231
580832.5954102378,6140039.364948598
580878.627424976,6140052.93062923
580593.1544225984,6140071.7728261
580635.5450252506,6140080.713780155
580664.4092913966,6140035.9952131575
581101.8199868081,6140101.76763746
581180.0022309965,6140173.6282319715
581152.7662688643,6140203.289108518
581078.5780612412,6140159.2553633675
580970.4941905468,6140327.287452974
580765.9250210172,6140117.753778727
581612.7973727051,6139180.63547246
581839.8902403667,6139356.847236989
581772.3544836438,6139452.218710479
581842.4371932336,6139387.982720853
581655.8267415616,2050423557.767138
579791.8214464886,6139698.747246655
580958.4537563877,6140554.734601082
580810.4211554051,6140787.838528843
580896.2050952261,6140651.370685744
580542.3046547109,6140395.809552641
580608.7406191909,6140318.753730043
580442.9196299536,6140430.917789193
580265.750083285,6140361.087034818
580336.6321950792,6140406.942593715
580064.8336094716,6140056.763318036
580029.5462838104,6140010.294940995
580094.310235219,6140004.968833108
580087.2098321499,6139964.8813045155
580014.2660640482,6139904.618966428
580172.3001938857,6140144.6021266915
580160.997579655,6139985.549362601
580228.6993646723,6139946.607728827
580027.602392049,6139751.927182027
579245.6837948299,2050774156.284099
579357.9482826181,6139582.156872759
579271.4938564169,6139498.52475037
584351.3660800502,6140281.093956844
584391.0339091932,6140381.815240653
580533.2219799043,6139125.967457603
580789.1271649312,6139118.715288117
580493.8261838355,6139211.623583126
580568.9407666933,6139242.001419198
580540.0436698714,6139172.165056751
587615.5118838521,6140386.753512319
587608.6961174909,6140314.962741507
587282.1841095303,6139587.127649782
587439.6902710873,2050626180.231394
585393.718747517,6140440.549156901
585397.008982002,6140297.202027188
585421.9592351697,6140299.642878992
585451.0249612632,6140332.570256491
585454.9484289682,6140289.350526174
585361.4390510479,6140324.155432271
585365.4313118501,6140281.140353667
585269.4237890043,6140084.431055814
585487.5805752886,2050800665.295558
584069.8871471706,6140568.312383633
584365.408020514,6139991.547231355
583562.4624204693,6138303.039389819
583544.6815735778,6138210.208601581
587003.482924365,6139474.998452338
587066.800044437,6139500.283821915
581252.2055595984,6139506.552941803
581303.4608420562,6139419.8244282035
580162.4993767312,6139578.387040767
582046.6639141926,6139258.134668765
581814.3234547556,6139260.0910777915
581936.5739736982,6139261.793792738
581332.156378259,6140114.147808962
580766.6122921325,6139810.975034323
580927.0366008211,6140856.894581363
587487.4727714122,6140135.933181876
586219.5207563102,6138812.199283601
583129.1311331538,2050599006.9107711
587468.1240919972,6140240.625189363
587455.166484359,6140158.709107909
587527.1189924723,6140134.138105894
562485.0755574204,6159679.272825012
562082.3096268735,6158552.983215837
564017.2164051428,2056932216.5887654
562986.6553685921,6158606.960080989
560337.8763442341,2056501853.9070044
565057.027185225,2056745180.3430085
575369.7785048838,6157290.450550895
562666.783671227,6156787.419916524
563736.2866644136,6157455.170692695
563678.9948871041,2056226136.406037
574789.5169355071,6156599.573956056
574373.3066070359,2056553090.7127752
566040.1642957596,2056061843.2895794
563869.4512623632,6156997.731092503
563678.9951886756,2056223767.2008836
574374.1520255428,6156199.95846681
574779.1645810377,6156228.0917096045
564331.6378932131,6155239.730393683
572865.8198314786,6156304.853484558
573055.3105252451,6156363.420857477
573010.8406467636,6156279.665017757
573201.4312220034,6156231.374582311
